amount,bid_id,description,id,name
1822.00,1674,,1467,1 Player 2 Controllers Run
1118.00,1674,,1675,Co-op
1065.00,1542,,1545,Sypha
536.99,1542,,1544,Grant DaNasty
210.00,1542,,1543,Alucard Fahrenheit Tepes
4687.44,1546,,1548,Metroid Prime 2
4009.00,1546,,1547,Metroid Prime 1
4489.00,1692,,1694,Luigi
3710.55,1692,,1696,Waluigi
88.69,1692,,1693,Mario
77.00,1692,,1695,Wario
364.00,1505,,1690,Almond
265.00,1505,,1685,CBX
160.00,1505,,1714,Chinco
147.00,1505,,1716,Steve
42.00,1505,,1595,GDQ-Mon
35.00,1505,,1721,Twilight
10.00,1505,,1703,R/Boi
6377.00,1506,,1605,Gerstman
4804.00,1506,,1642,Muxie
686.00,1506,,1636,aMSa
123.00,1506,,1581,Flavio
101.00,1506,,1592,ü
58.00,1506,,1649,Chibi
50.00,1506,,1708,Spagheti
35.00,1506,,1591,SkeeSkee
11.00,1506,,1596,Mang0
4996.00,1531,,1533,Pokemon Gold - Shenanagans
3038.30,1531,,1532,Pokemon Red - MBM
2027.00,1536,,1662,MrMV
1384.00,1536,,1582,Democracy
135.00,1536,,1576,Ledge
107.00,1536,,1610,Bill
19.00,1536,,1726,borders
1511.00,1537,,1651,Morenpoul
517.00,1537,,1626,FrankerZ
362.00,1537,,1604,Lasergator
140.00,1537,,1659,BUBBLES
105.00,1537,,1597,HassanCop
50.00,1537,,1628,Paic
25.00,1537,,1730,Flavio
2617.00,1535,,1658,Verdier
1574.00,1535,,1578,Helix
20.00,1535,,1579,Dome
15.00,1535,,1577,Twitch
2456.00,1676,,1706,BlameTK
2270.00,1676,,1725,BEEFJRKY
1244.00,1676,,1686,Lunk
560.00,1676,,1677,FrankerZ
309.00,1676,,1689,UneFraise
282.04,1676,,1688,FluffyButt
163.00,1676,,1691,AMDEGAY
35.00,1676,,1742,link
55975.93,1528,,1530,Kill
53451.53,1528,,1529,Save
1073.00,1512,,1614,Synael
835.00,1512,,1711,Fieldy
483.00,1512,,1728,KilCid
249.00,1512,,1631,Dusky
145.00,1512,,1680,Sumiko
135.02,1512,,1705,nice
10.00,1512,,1715,Lightning
808.00,1513,,1613,MrMV
120.00,1513,,1593,Andy
701.00,1509,,1612,Ysang
360.00,1509,,1741,Mauro
210.00,1509,,1590,Dogg
100.00,1509,,1663,GaryS
60.00,1509,,1740,TheCow
10.00,1509,,1743,Rowan
415.00,1514,,1737,Kappa
393.00,1514,,1620,Ariel
1351.00,1519,,1727,Monitr
1265.00,1519,,1673,Mami
35.00,1519,,1622,Khob
390.00,1508,,1601,KefKad
327.00,1508,,1697,Cecil
111.00,1508,,1707,Obda
65.00,1508,,1586,Amiss
605.00,1518,,1600,Witwix
551.00,1518,,1627,Kanjo
47.43,1518,,1633,Cabbie
340.00,1517,,1717,Yuna
275.00,1517,,1749,Sketch
135.00,1517,,1731,Phenix
131.00,1517,,1624,Emi
36.00,1517,,1746,QT3.14
20.00,1517,,1580,Chyene
10.00,1517,,1744,Airhrn
1273.00,1510,,1709,Zangief
705.00,1510,,1710,Lobos
250.00,1510,,1598,Broman
25.00,1510,,1583,jimmy
22.00,1510,,1687,Gaben
5.00,1510,,1584,Miles
788.10,1515,,1585,Mompov
10.00,1515,,1748,Poxnor
440.00,1511,,1615,Belze
352.00,1511,,1736,Broman
270.00,1511,,1732,Krito
350.00,1516,,1750,Dchoco
160.00,1516,,1734,Twrex
145.00,1516,,1735,Saturn
55.00,1516,,1738,OldGuy
50.00,1516,,1723,ChessJ
25.00,1516,,1654,Poxnor
5.00,1516,,1745,sinbad
836.00,1507,,1599,Cirno
478.00,1507,,1634,Terra
60.00,1507,,1668,Tina
25.00,1507,,1621,LeaLea
1347.00,1520,,1724,Yetee
10.00,1520,,1747,Digby
13943.72,1570,,1571,Demon Chocobo
13696.08,1570,,1572,Good Taste
5115.00,1617,,1618,Yummy Fish (Save)
4143.00,1617,,1619,Celes Leap of Faith (Kill)
1208.75,3034,,3344,IWATA
522.01,3034,,3252,MVTDF
419.15,3034,,3307,pizza
50.00,3034,,3362,MIKE
50.00,3034,,3299,Tank
20.00,3034,,3315,GAPE
11.66,3034,,3301,SPEED
10.00,3034,,3326,Kavi
0.00,3034,,3205,Cory
0.00,3034,,3227,Gaben
0.00,3034,,3229,JustMeme
0.00,3034,,3222,TriHex Dank Shirt
0.00,3034,,3221,Yonin
0.00,3034,,3328,Yooka
854.28,3035,,3037,Alternate
167.00,3035,,3036,Default
292.69,3314,,3318,Squid
114.40,3314,,3317,Tito
66.04,3314,,3316,Twister
23.02,3043,,3045,Tito Rocket
5.25,3043,,3046,Squid Rocket
0.00,3043,,3044,Twister Rocket
590.00,3049,,3053,GonGon
387.00,3049,,3050,AiAi
167.57,3049,,3052,Baby
33.00,3049,,3051,MeeMee
2712.25,3078,,3270,Iwata
689.00,3078,,3332,FrankerZ
303.00,3078,,3254,Lunk
248.20,3078,,3281,KappaPride
190.00,3078,,3260,Waffle
51.50,3078,,3234,Mofat
50.00,3078,,3269,Trihex shirt off
36.00,3078,,3391,Zorldo
30.00,3078,,3423,Taka
11.66,3078,,3271,Zeldo
5.00,3078,,3261,Nescher
5.00,3078,,3372,TakaMoan
0.00,3078,,3251,Agahnim
0.00,3078,,3244,Epon
0.00,3078,,3242,Lint
0.00,3078,,3228,RINKU
0.00,3078,,3237,Rogzer
0.00,3078,,3250,Runners Choice
842.61,3064,,3390,Butt Stallion
459.05,3064,,3354,Iwata
188.00,3064,,3380,JackyLaFrite
90.00,3064,,3345,Dreddgasm
70.00,3064,,3265,Chad
25.00,3064,,3384,Coolman McGun
11.00,3064,,3313,Space Broncos
5.00,3064,,3433,literally hitler
0.00,3064,,3323,Badonkadonk
0.00,3064,,3203,cuck
337.87,3066,,3069,Purple
282.00,3066,,3071,Pink
30.00,3066,,3067,Green
21.10,3066,,3068,Blue
0.00,3066,,3070,Light Green
320.00,3072,,3340,Keith
272.00,3072,,3339,Iwata
72.00,3072,,3212,Sanic
70.00,3072,,3387,Dexter
50.00,3072,,3331,Mr Diddles
31.50,3072,,3308,Leomon
30.00,3072,,3346,Iwatamon
25.00,3072,,3388,The koree!!!
5.50,3072,,3383,Tai  Tai!
0.00,3072,,3231,Taichi
1289.42,3376,,3436,Julius
860.50,3376,,3437,Soma
1990.62,3080,,3083,Evacuation
1358.00,3080,,3082,Restoration
665.52,3085,,3389,PacSmug
587.00,3085,,3347,Iwata
90.00,3085,,3277,Bro
30.00,3085,,3470,Quickz
11.66,3085,,3303,Sanic
10.00,3085,,3469,ADHD
5.00,3085,,3464,Rane
4.00,3085,,3422,Fast
2724.35,3094,,3095,Kirby's Avalanche
1693.50,3094,,3096,Dr. Robotnik's Mean Bean Machine
2774.59,3098,,3215,Iwata
949.42,3098,,3305,BEN
401.00,3098,,3290,BlameTK
289.00,3098,,3360,Germench
156.00,3098,,3273,Cake
3.00,3098,,3276,MasterP
785.00,3447,,3493,Iwata
380.00,3447,,3451,Dragoon
150.00,3447,,3476,Lunk
136.00,3447,,3459,ZELDO
110.00,3447,,3465,Kappa123
60.00,3447,,3496,BOOK
36.45,3447,,3495,FRED
210.00,3102,,3494,Z
150.00,3102,,3488,!
135.00,3102,,3486,C
50.00,3102,,3449,v4c
21.00,3102,,3490,J
14.21,3102,,3482,H
10.00,3102,,3487,m
5.00,3102,,3489,F
1.00,3102,,3481,L
1.00,3102,,3491,T
0.00,3102,,3219,A
277.27,3100,,3381,I
25.00,3100,,3275,Q
0.00,3100,,3266,J
0.00,3100,,3217,O
152.50,3101,,3361,♪ (Song Note)
50.00,3101,,3474,J
5.00,3101,,3502,P
0.00,3101,,3218,K
50.00,3103,,3428,3
45.00,3103,,3426,?
0.00,3103,,3239,2
0.00,3103,,3220,Y
3405.50,3104,,3209,Iwata
360.00,3104,,3379,ANDY
110.00,3104,,3274,Coolio
50.00,3104,,3434,Cainin
50.00,3104,,3499,EyeWata
50.00,3104,,3448,Skelzy
37.00,3104,,3263,Parqbench
20.00,3104,,3443,Lil B
1.00,3104,,3504,St. Louis Cardinals
2278.72,3089,,3090,Save Malik
275.00,3089,,3091,Let Malik die
364.88,3106,,3108,Birthday
15.00,3106,,3107,Normal
10.00,3106,,3109,X-mas
1025.00,3114,,3517,Baguette
619.50,3114,,3355,Iwata
340.00,3118,,3194,Purple
70.00,3118,,3195,Black
52.00,3118,,3192,Green
25.00,3118,,3193,Blue
10.10,3118,,3196,Lime Green
543.00,3119,,3471,Grimelios
515.00,3119,,3523,Yukari
20.00,3119,,3473,SVegeta
561.00,3120,,3122,Rescue
320.05,3120,,3123,Leave
2519.66,3124,,3125,Mega Man
1192.82,3124,,3126,Bass
555.50,3131,,3135,Kinzie
109.00,3131,,3134,Johnny
251.00,3133,,3137,Become the King of Hell
221.00,3133,,3140,Have all questions answered
91.00,3133,,3139,Reshape the universe
0.00,3133,,3138,Find a new home for the saints.
0.00,3133,,3136,Go to Heaven
985.00,3128,,3130,Zeke
481.10,3128,,3129,Julie
1700.56,3509,,3511,HYPE!
82.72,3509,,3512,Silence
1032.80,3143,,3147,Female
119.27,3143,,3146,Male
1710.00,3144,,3412,Quaraté
589.00,3144,,3330,Jotaro Kujo
586.13,3144,,3356,Iwata
570.00,3144,,3466,Shamwow
27.05,3144,,3393,Jolyne Cujoh
26.00,3144,,3312,Sick Uyama
9.11,3144,,3485,Timothy Cain
568.00,3148,,3492,TOUHOU HIJACK
535.34,3148,,3357,Iwata
288.00,3148,,3524,John Cena
215.00,3148,,3518,Gaaaarrrryyyyy?
180.10,3148,,3501,HL3 Confirmed
150.00,3148,,3282,Apollo Gauntlet
50.00,3148,,3533,BilboBaggins
40.00,3148,,3479,Alyx Vance
30.00,3148,,3536,CaptainWow
12.00,3148,,3386,Red Bear
1.00,3148,,3547,FILEDOTBAT
335.90,3151,,3311,Dolan pls
325.00,3151,,3435,Elijah Wood
157.00,3151,,3364,Iwata
150.00,3151,,3521,Anenzoras <3
135.00,3151,,3371,Deckard
110.00,3151,,3425,Rando
51.00,3151,,3540,John Cena
40.00,3151,,3333,Tombstone Douglas
10.00,3151,,3528,Jotaro Kujo
295.00,3153,,3156,FrankerZ
65.00,3153,,3155,Kappa
3163.37,3181,,3405,Ken Bogard
1872.50,3181,,3337,Charizard
750.24,3181,,3348,Iwata
296.00,3181,,3403,Derp
211.00,3181,,3401,Chuck
130.00,3181,,3563,Bulba Fett
95.00,3181,,3527,Charizerd
74.51,3181,,3555,wixMini
71.00,3181,,3262,Fenix
63.00,3181,,3394,Seedy Character
50.00,3181,,3564,Cecil
40.00,3181,,3418,Kyo
40.00,3181,,3431,Tina
10.00,3181,,3562,ELEVATOR
10.00,3181,,3529,Jamdood
1131.80,3199,,3483,John Cena
620.00,3199,,3456,mamilami
365.00,3199,,3298,werster
141.59,3199,,3402,Egg
135.00,3199,,3399,FrankerZ
100.05,3199,,3280,Tswagg
67.50,3199,,3551,Dev2000
56.04,3199,,3462,Electroll
32.50,3199,,3349,Iwata
30.00,3199,,3571,SoSphere
1.00,3199,,3553,Dev
1416.08,3198,,3419,John Cena
604.50,3198,,3350,Iwata
362.00,3198,,3440,Gashu
349.00,3198,,3284,Kappa
239.01,3198,,3516,Butts
154.00,3198,,3406,Catbert
135.00,3198,,3454,Iloveyou
75.00,3198,,3375,JellyBean
65.00,3198,,3322,CatBag
60.00,3198,,3506,Klebs
50.00,3198,,3530,GMew
43.73,3198,,3235,Pinku
5.00,3198,,3569,ARMBAR
1090.00,3182,,3519,Day9
931.77,3182,,3365,Iwata
918.01,3182,,3241,Trump
162.99,3182,,3503,Broseidon
50.00,3182,,3289,AAron
50.00,3182,,3310,Exarion
25.00,3182,,3232,Ving Danger
10.00,3182,,3324,Hello
8.00,3182,,3541,DxDyDz
5.00,3182,,3352,???
5.00,3182,,3520,I Never
5.00,3182,,3544,TSM
4.20,3182,,3559,RKO
0.00,3182,,3319,Derp
0.00,3182,,3321,Leave
0.00,3182,,3329,Red
7745.25,3189,,3302,Iwata
4841.77,3189,,3208,Germench
542.01,3189,,3309,Thrillhouse
385.00,3189,,3572,Cosmo W
292.56,3189,,3378,FrankerZ
218.50,3189,,3335,Zorldo
187.22,3189,,3268,I say
158.50,3189,,3408,Iwatasan
60.01,3189,,3334,Zelda
50.00,3189,,3543,Jack
45.00,3189,,3567,Groose
31.51,3189,,3432,Lafawnduh
20.00,3189,,3542,Lint
186032.68,3161,,3162,Save them
174188.94,3161,,3163,Kill them
1492.01,3171,,3497,Louiz
943.50,3171,,3366,Iwata
445.20,3171,,3480,ArmBar
405.00,3171,,3610,Ayla
294.00,3171,,3568,Goku
291.00,3171,,3441,Gashu
173.00,3171,,3599,Echo
120.15,3171,,3631,WHAT?
70.00,3171,,3341,Wilma
46.00,3171,,3291,Leela
30.00,3171,,3577,Sheba
11224.89,3175,,3177,Epoch Ending
11056.23,3175,,3178,Balloon Ending
10259.73,3166,,3510,Dzo
9909.01,3166,,3207,Iwata
486.00,3166,,3526,Goku
330.00,3166,,3267,Arche
313.50,3166,,3396,Frog
300.50,3166,,3300,RayNarvaezJr
285.00,3166,,3460,BnZai
180.06,3166,,3429,Jesus
135.00,3166,,3258,BenZaie
130.00,3166,,3292,Fry
100.00,3166,,3478,Kyan
100.00,3166,,3415,PMax
70.00,3166,,3525,Ozo
60.00,3166,,3575,Isaac
55.00,3166,,3548,CSXM
50.00,3166,,3630,Bob
30.01,3166,,3623,Crono
30.00,3166,,3327,Hank-o
30.00,3166,,3611,Marty
6554.77,3566,,3586,2poch
3030.00,3566,,3621,Puppers
385.00,3566,,3585,Doug
313.37,3566,,3607,DeLorean
170.00,3566,,3589,TADIS
30.00,3566,,3581,Pyoro
20.00,3566,,3584,3poch
20.00,3566,,3588,Falcn
4.00,3566,,3628,18
3050.00,3170,,3603,Bubby
1158.50,3170,,3278,Glenn
709.40,3170,,3373,Froge
491.00,3170,,3367,Iwata
388.01,3170,,3508,Kermit
70.00,3170,,3414,Oops
60.00,3170,,3343,Vine
50.00,3170,,3283,dtn
47.50,3170,,3397,Chrono
25.00,3170,,3582,Gorf
24.31,3170,,3206,Slipy
21.00,3170,,3579,Felix
21.00,3170,,3615,Fredo
19.20,3170,,3293,HToad
5.00,3170,,3624,Hodor
5.00,3170,,3617,Pepe
1746.00,3167,,3445,Demon
716.00,3167,,3461,Tess
445.00,3167,,3245,Velma
84.48,3167,,3368,Iwata
55.00,3167,,3257,Bulma
55.00,3167,,3294,Prof
50.00,3167,,3427,Arale
44.00,3167,,3342,Lucca
10.00,3167,,3285,Kache
5.00,3167,,3578,Jenna
20847.00,3172,,3619,Wubby
13118.04,3172,,3468,Hail
1095.87,3172,,3570,Arbys
320.00,3172,,3614,Janus
95.00,3172,,3635,Choco
80.00,3172,,3580,Iwata
56.41,3172,,3598,MATH
55.00,3172,,3622,Cena
50.00,3172,,3633,Steve
32.00,3172,,3583,NO
30.00,3172,,3637,Serge
15.00,3172,,3636,Susan
10.00,3172,,3576,Alex
3699.00,3168,,3420,Nadia
2931.73,3168,,3626,Arbys
1175.02,3168,,3539,Hobo
205.00,3168,,3424,Magoo
88.00,3168,,3453,Iwatb
86.00,3168,,3369,Iwata
60.00,3168,,3363,IU
35.00,3168,,3295,Amy
20.00,3168,,3475,Zelda
10.00,3168,,3627,Bruce
10.00,3168,,3286,Gilfa
5.00,3168,,3608,Lenin
5.00,3168,,3597,Primm
13043.00,3169,,3620,Ugosat
9749.58,3169,,3446,Choco
2360.00,3169,,3306,RyanD
433.00,3169,,3416,Blitzcrank (Blitz)
251.00,3169,,3325,R66-Y
215.15,3169,,3534,Data
185.35,3169,,3438,Rick
180.00,3169,,3484,TinMn
151.20,3169,,3296,Bendr
71.00,3169,,3370,Iwata
64.00,3169,,3272,Mami
60.00,3169,,3455,Anode
10.00,3169,,3593,David
5.00,3169,,3556,oops
5.00,3169,,3632,RickA
15902.48,3173,,3180,Lucca
11609.85,3173,,3179,Marle
1379.00,4477,,4809,rooCry
1350.00,4477,,4670,Sam
873.55,4477,,4676,Jeff
270.00,4477,,4695,SpikeVeJEFFta
160.00,4477,,4679,De3
157.00,4477,,4717,Zelda
150.00,4477,,4791,Fox
105.00,4477,,4742,Insrt_Name_Here
85.00,4477,,4763,Arbys
70.00,4477,,4659,=^-^=
60.00,4477,,4703,Geoff
50.00,4477,,4733,BK Perfect
50.00,4477,,4656,GripnSip
50.00,4477,,4664,Iwata
50.00,4477,,4702,JOHN CENA
50.00,4477,,4776,Makar
44.00,4477,,4666,Flowey
40.00,4477,,4741,Buff Riku
36.00,4477,,4735,Bob
25.00,4477,,4772,Ruby
25.00,4477,,4690,SimpsFlips
20.00,4477,,4675,Cookie
20.00,4477,,4665,Link
20.00,4477,,4674,Loafus
20.00,4477,,4713,MaceTheAce
20.00,4477,,4721,Tanaka
19.11,4477,,4662,Kappa123
15.00,4477,,4731,Morris
15.00,4477,,4727,Slurmp
10.00,4477,,4712,Barbara
10.00,4477,,4718,DashMagnum
10.00,4477,,4807,Exodia
10.00,4477,,4689,GregKeller<3
10.00,4477,,4811,Grimmie
10.00,4477,,4765,SGDQ2016
10.00,4477,,4728,Spock
5.00,4477,,4761,Asuh
5.00,4477,,4668,Bread
5.00,4477,,4736,Burnie
5.00,4477,,4790,Hyaaaah!
5.00,4477,,4706,Mercury
5.00,4477,,4734,NukaCola
5.00,4477,,4758,Rirse
5.00,4477,,4748,SimpleFlips
5.00,4477,,4672,Svenne
5.00,4477,,4694,Trey
5.00,4477,,4769,Usidore
5.00,4477,,4737,Utah
2.50,4477,,4778,Random
1.00,4477,,4750,skye
2331.84,4479,,4480,Good Ending
2145.00,4479,,4481,Evil Ending
570.00,4478,,4744,witwix
340.00,4478,,4684,Njuneris
300.00,4478,,4822,Umbasa
110.00,4478,,4764,Glacia
101.00,4478,,4768,Nepo
95.00,4478,,4697,Jeff
94.00,4478,,4782,Goobbue
87.50,4478,,4685,Giant Dad
75.00,4478,,4803,Rick Astley
50.00,4478,,4739,Snatzo23
50.00,4478,,4746,Winnie
35.00,4478,,4781,Geoff
30.00,4478,,4688,Professor Sad
25.00,4478,,4720,toothpasta
20.00,4478,,4775,Jack
15.02,4478,,4752,PEPSI MAN
12.50,4478,,4777,Random
10.00,4478,,4759,Avoid de Puddle
10.00,4478,,4677,Lobos
10.00,4478,,4699,Smough
5.00,4478,,4726,cool bug
5.00,4478,,4683,Double
5.00,4478,,4660,Mindblank
507.00,4482,,4484,New Game+
30.00,4482,,4483,New Game
789.00,4485,,4487,Fusion Suit
286.37,4485,,4486,Power Suit
3280.00,4644,,4789,#SKATE4
2150.00,4644,,4849,witwix raid
65.00,4644,,4853,Underground3?
45.01,4644,,4869,Bullet Club
40.01,4644,,4838,GG TK
40.00,4644,,4723,GROOSENATOR
32.00,4644,,4814,Yolomeisters
15.00,4644,,4796,Sparrow Sucks
10.00,4644,,4867,GamesDoneTony
7.50,4644,,4797,Geoff
265.00,4490,,4491,Good Ending
155.00,4490,,4492,Bad Ending
520.00,4496,,4497,The Sparkly One
476.69,4496,,4498,The Rare One
140.00,4496,,4501,The Shy One
55.00,4496,,4502,The Fast One
15.00,4496,,4500,The One That Likes Apples
15.00,4496,,4499,The Pink One
440.88,4493,,4494,Big Head Mode
362.49,4493,,4495,Small Head Mode
3090.91,4503,,4504,Red Tunic
2129.31,4503,,4505,Blue Tunic
3093.17,4506,,4508,Bad Ending
2529.58,4506,,4507,Good Ending
1246.00,4513,,4840,Witwix
1166.00,4513,,4805,Kyshlo Ren
536.82,4513,,4802,Dat Boi
429.00,4513,,4837,Riven
325.29,4513,,4871,Arby's
220.00,4513,,4678,Mrs. Bear
125.00,4513,,4948,JOHN CENA
105.00,4513,,4950,Garbage Muffin
90.00,4513,,4766,Mara
85.00,4513,,4827,Jeff?
62.50,4513,,4895,Bud Spencer
50.00,4513,,4709,Mysterielle
15.00,4513,,4919,DhatBoi
12.50,4513,,4779,Random
10.00,4513,,4818,Kal Skirata
10.00,4513,,4889,Nami
9.01,4513,,4883,Abeloth
7.50,4513,,4799,Geoff
6.00,4513,,4836,JordiWild
5.00,4513,,4957,Lewd
5.00,4513,,4958,ThanksCarth
1393.00,4937,,4939,Play as Reinhardt
918.13,4937,,4938,Play as Carrie
1082.77,4516,,4898,Miriam
592.77,4516,,4821,ItDatBoi
76.00,4516,,4795,Geoff
75.00,4516,,4773,Jeff
25.00,4516,,4965,Whippy
20.00,4516,,4897,HYKawaii
16.00,4516,,4870,HOLDON
5.00,4516,,4966,BobRoss
5.00,4516,,4932,Samus
200.00,4524,,4525,Mech
50.00,4524,,4529,Knight
15.01,4524,,4526,Winter Wear
0.00,4524,,4528,Original
0.00,4524,,4527,Slim
260.00,4992,,4994,Leon B
200.00,4992,,4993,Claire B
759.31,4531,,4532,Heroes Story
627.51,4531,,4533,Babylon Story
325.00,4534,,4536,Dale
210.05,4534,,4535,Chip
791.66,4967,,4969,Play as the Cleric Class
775.00,4967,,4968,Play as the Warrior Class
477.20,4967,,4970,Play as the Mage Class
386.78,4540,,5018,WAHOO!
321.55,4540,,4826,Temmie
259.50,4540,,4940,DAT BOI
51.90,4540,,4824,rooHoo
42.52,4540,,4798,Geoff
40.00,4540,,4976,WITWIX
37.20,4540,,4973,Alice
36.86,4540,,4865,KoS
25.00,4540,,4934,Pride
20.00,4540,,4989,LilNemo
15.00,4540,,4844,Saga
15.00,4540,,4946,Squid
10.00,4540,,5008,Jub Nar
3700.00,4546,,4553,Khajiit
3474.00,4546,,4548,Argonian
302.35,4546,,4551,Dark Elf
103.00,4546,,4549,Wood Elf
95.54,4546,,4550,Breton
76.01,4546,,4645,Orc
72.54,4546,,4646,Redguard
40.00,4546,,4547,High Elf
40.00,4546,,4647,Nord
31.00,4546,,4552,Imperial
3765.50,4556,,4857,The Final Pam
2318.47,4556,,4881,Vaulty McVault Face
961.00,4556,,4981,DS Dad
879.00,4556,,4910,Mr Quaraté
635.54,4556,,4949,#BeatUpJohnCena
634.51,4556,,5036,Runners choice
290.00,4556,,4804,Saitama
232.50,4556,,4771,Geoff
165.00,4556,,4831,Zeldo
145.00,4556,,4842,btspeedrunsdotcom
123.00,4556,,4754,de_nuke_irl
102.17,4556,,4850,SilvaGunner
100.00,4556,,5056,Announcer's choice
76.00,4556,,4823,Bilbo
75.00,4556,,4816,Keith David
60.00,4556,,4815,Duke Nukem
27.00,4556,,4810,McJeffface
20.00,4556,,5052,Tunnel Snakes RULE
10.00,4556,,5054,AverageCabbage
10.00,4556,,4996,Bo
10.00,4556,,4907,Subso4Ever
6.50,4556,,5006,dudu dudu dududu
2.50,4556,,4780,Random
697.00,4557,,4559,Save Yourself
656.24,4557,,4558,Save the Frames
1174.99,4560,,4563,Dorian
1168.45,4560,,4562,Bolt
341.00,4560,,4564,Bard
234.00,4560,,4561,Melody
2882.25,4565,,4566,Danny B (Original Versions)
1735.63,4565,,4568,FamilyJules7x (Guitar Rock/Metal Covers)
1580.37,4565,,4569,Virt (Retro-style Chiptunes)
428.00,4565,,4567,A_Rival (Electronic Remixes)
122.32,4565,,4570,Girlfriend Records (Synthwave)
635.00,4572,,4575,French
258.00,4572,,4579,Japanese
139.00,4572,,4577,Portuguese
85.00,4572,,4574,German
70.00,4572,,4573,English
0.00,4572,,4578,Russian
0.00,4572,,4576,Spanish
695.00,4583,,4586,Green
401.00,4583,,4584,Red
354.00,4583,,4587,Carbon
294.00,4583,,4588,Snow
10.00,4583,,4585,Yellow
473.00,4589,,4595,Purple
445.77,4589,,4597,White
350.00,4589,,4596,Brown
262.50,4589,,4592,Blue
235.00,4589,,4594,Green
168.00,4589,,4593,Red
145.00,4589,,4591,Yellow
68.00,4589,,4590,Pink
1083.37,4599,,4604,Waluigi
643.29,4599,,4602,Luigi
140.00,4599,,4601,Mario
75.00,4599,,4603,Wario
10.00,4599,,4600,Normal
960.00,4609,,4912,Bord
685.54,4609,,4681,Jeff
572.00,4609,,4861,JOHN
155.00,4609,,4983,Chef
70.00,4609,,4708,Girl
50.00,4609,,5029,Jak
45.00,4609,,4888,Bowi
5.00,4609,,4943,Tobe
4937.15,4610,,4977,Sam
927.50,4610,,4862,CENA
118.00,4610,,4873,Katara
115.00,4610,,4841,Dude
45.94,4610,,4974,Alice
25.00,4610,,4784,Geoff
5.00,4610,,4944,Nana
4810.11,4613,,4848,ZeratoR
3692.54,4613,,4961,Jonathan Rogers
985.00,4613,,4901,Pluto
615.00,4613,,4887,Chris Wilson
532.00,4613,,4947,CqCtuS²
441.00,4613,,5011,John of Cena
160.00,4613,,4935,VarShay
136.00,4613,,4783,Germench
110.00,4613,,4909,Tuna
96.00,4613,,4920,BeefGravy
52.50,4613,,4995,Dat boi
32.50,4613,,4800,Geoff
30.00,4613,,5055,Slab
25.00,4613,,5015,RustoElBusto
20.00,4613,,4990,Skelzy
15.00,4613,,4979,RyanSummerlin
10.00,4613,,4954,Krishna_Bob
10.00,4613,,4874,Panoramix
2450.40,4614,,4615,Save Deckard Cain
1417.27,4614,,4616,Kill Deckard Cain
17966.52,4640,,4642,Good Taste
17254.15,4640,,4641,Demon Chocobo
1711.17,4635,,5106,Cirno
865.00,4635,,4941,MrThou
665.00,4635,,4843,Genji
115.00,4635,,4825,Geoff
55.00,4635,,4859,Pete
36.00,4635,,4828,Hanzo
10.00,4635,,5007,ChunTT
5.00,4635,,4921,Jeff
2335.00,4632,,5099,HeEdgr
2300.00,4632,,4904,Summit
224.21,4632,,5088,Gerad
51.00,4632,,4829,Xander
36.00,4632,,4832,Luigi
25.00,4632,,5081,SBC
25.00,4632,,4880,Sue
15.00,4632,,4820,ChunTT
5.00,4632,,4922,Jeff
1.00,4632,,5065,Owen
964.70,4636,,4978,Arbys
140.00,4636,,4913,Mowgli
60.00,4636,,4953,Ohana
30.00,4636,,4923,Jeff
25.00,4636,,4911,Pikachu
18.00,4636,,4916,Dacid
15.00,4636,,4905,Spot
15.00,4636,,5049,YEEEEE
1.07,4636,,4884,Pichu
765.00,4631,,4903,Lirik
525.00,4631,,5105,oyako
350.00,4631,,5046,Seth
240.00,4631,,4975,ProJrd
230.54,4631,,5001,Cecil
80.00,4631,,4651,Payet
27.50,4631,,4872,Key
25.00,4631,,4991,loltyler1
10.00,4631,,5074,PopLockeDropIt
5.00,4631,,4924,Jeff
3956.00,4639,,5100,KdMony
2640.41,4639,,4933,Temmie
207.77,4639,,5048,Rohan
135.00,4639,,5118,Rumiko
101.00,4639,,4999,BobRos
60.00,4639,,4945,Chai
45.00,4639,,4914,Sandy
35.00,4639,,5077,Celes
20.00,4639,,4740,Imzy
8.68,4639,,5035,Nikki
5.00,4639,,4925,Jeff
770.50,4633,,4892,JonCna
170.00,4633,,4707,Suplex
105.00,4633,,4860,Sabins
62.50,4633,,4876,Shrek
10.00,4633,,5083,Caleb
5.00,4633,,4926,Jeff
5.00,4633,,5031,MrThou
1.00,4633,,4833,Figaro
3243.00,4637,,4908,MrMV
315.40,4637,,4808,Arche
50.00,4637,,4894,Khy
20.00,4637,,5103,Doctor
15.00,4637,,4927,Jeff
360.00,4634,,5093,BobChs
255.00,4634,,5042,Rygar
215.00,4634,,4956,LeMary
150.00,4634,,4899,Genji
150.00,4634,,5073,Isaac
100.00,4634,,5050,Brasil
100.00,4634,,4980,Straev
40.00,4634,,5059,DAD
20.00,4634,,4704,Jeff
11.00,4634,,4929,EDGE
5.00,4634,,5112,Ark
2.50,4634,,4879,Hanzo
1212.50,4638,,4931,Mami
310.00,4638,,4972,Arche
72.50,4638,,4878,Larry
55.55,4638,,5107,Amelia
40.54,4638,,4928,Jeff
25.00,4638,,4988,The Dude
12.50,4638,,4801,Geoff
2618.59,4630,,4971,Alice
525.00,4630,,4900,Pluto
205.00,4630,,4835,Cassie
